Perfect_Match	Left_Match	Right_Match	Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
296	460	449	1806	1	23	Trewman'sExeterFlyingPost	3	1806	1	16	Trewman'sExeterFlyingPost	3
202	331	332	1806	1	23	Trewman'sExeterFlyingPost	3	1806	1	18	Jackson'sOxfordJournal	1
202	317	324	1806	1	23	Trewman'sExeterFlyingPost	3	1806	1	18	TheIpswichJournal	3
251	424	421	1806	1	23	Trewman'sExeterFlyingPost	3	1806	1	18	TheNewcastleCourantetc	3
496	797	786	1806	1	23	Trewman'sExeterFlyingPost	4	1806	1	22	TheMorningChronicle	2
536	825	851	1806	1	23	Trewman'sExeterFlyingPost	4	1806	1	23	TheDerbyMercury	2
211	367	353	1806	1	24	TheMorningChronicle	4	1806	1	17	TheMorningChronicle	4
449	665	664	1806	1	25	CaledonianMercury	1	1806	1	11	CaledonianMercury	1
435	623	603	1806	1	25	CaledonianMercury	1	1806	1	16	CaledonianMercury	3
603	839	831	1806	1	25	CaledonianMercury	1	1806	1	18	CaledonianMercury	1
688	1032	1040	1806	1	25	CaledonianMercury	1	1806	1	20	CaledonianMercury	1
915	1287	1266	1806	1	25	CaledonianMercury	1	1806	1	23	CaledonianMercury	1
559	780	771	1806	1	25	CaledonianMercury	2	1806	1	22	TheMorningChronicle	2
462	765	750	1806	1	25	CaledonianMercury	2	1806	1	23	Trewman'sExeterFlyingPost	4
278	424	444	1806	1	25	CaledonianMercury	4	1806	1	6	CaledonianMercury	4
742	1065	1084	1806	1	25	CaledonianMercury	4	1806	1	11	CaledonianMercury	4
268	412	411	1806	1	25	CaledonianMercury	4	1806	1	13	CaledonianMercury	4
586	842	877	1806	1	25	CaledonianMercury	4	1806	1	16	CaledonianMercury	4
432	641	634	1806	1	25	CaledonianMercury	4	1806	1	18	CaledonianMercury	4
894	1268	1295	1806	1	25	CaledonianMercury	4	1806	1	20	CaledonianMercury	4
504	702	733	1806	1	25	CaledonianMercury	4	1806	1	23	CaledonianMercury	3
310	470	475	1806	1	25	Cobbett'sWeeklyPoliticalRegister	8	1806	1	18	Jackson'sOxfordJournal	2
441	650	643	1806	1	25	Cobbett'sWeeklyPoliticalRegister	32	1806	1	22	TheMorningChronicle	2
390	647	649	1806	1	25	Cobbett'sWeeklyPoliticalRegister	32	1806	1	23	Trewman'sExeterFlyingPost	4
454	699	702	1806	1	25	Cobbett'sWeeklyPoliticalRegister	32	1806	1	25	CaledonianMercury	2
205	333	328	1806	1	25	Jackson'sOxfordJournal	1	1806	1	4	Jackson'sOxfordJournal	1
205	308	306	1806	1	25	Jackson'sOxfordJournal	1	1806	1	11	Jackson'sOxfordJournal	2
436	658	649	1806	1	25	Jackson'sOxfordJournal	1	1806	1	18	Jackson'sOxfordJournal	1
508	753	766	1806	1	25	Jackson'sOxfordJournal	1	1806	1	18	Jackson'sOxfordJournal	2
432	575	594	1806	1	25	Jackson'sOxfordJournal	1	1806	1	18	Jackson'sOxfordJournal	3
237	381	381	1806	1	25	Jackson'sOxfordJournal	1	1806	1	23	TheDerbyMercury	2
281	443	433	1806	1	25	Jackson'sOxfordJournal	1	1806	1	23	Trewman'sExeterFlyingPost	4
561	796	796	1806	1	25	Jackson'sOxfordJournal	2	1806	1	22	TheMorningChronicle	2
711	997	1007	1806	1	25	Jackson'sOxfordJournal	2	1806	1	23	Trewman'sExeterFlyingPost	4
621	949	966	1806	1	25	Jackson'sOxfordJournal	2	1806	1	25	CaledonianMercury	2
264	339	358	1806	1	25	Jackson'sOxfordJournal	2	1806	1	25	CaledonianMercury	3
472	732	732	1806	1	25	Jackson'sOxfordJournal	2	1806	1	25	Cobbett'sWeeklyPoliticalRegister	32
399	593	605	1806	1	25	Jackson'sOxfordJournal	3	1806	1	4	Jackson'sOxfordJournal	3
304	384	388	1806	1	25	Jackson'sOxfordJournal	3	1806	1	11	Jackson'sOxfordJournal	2
1111	1455	1425	1806	1	25	Jackson'sOxfordJournal	3	1806	1	11	Jackson'sOxfordJournal	3
1352	1918	1990	1806	1	25	Jackson'sOxfordJournal	3	1806	1	18	Jackson'sOxfordJournal	3
225	299	308	1806	1	25	Jackson'sOxfordJournal	4	1806	1	13	CaledonianMercury	3
247	332	329	1806	1	25	Jackson'sOxfordJournal	4	1806	1	18	Jackson'sOxfordJournal	1
368	546	544	1806	1	25	Jackson'sOxfordJournal	4	1806	1	20	CaledonianMercury	3
356	595	595	1806	1	25	Jackson'sOxfordJournal	4	1806	1	23	Trewman'sExeterFlyingPost	3
384	619	605	1806	1	25	TheIpswichJournal	1	1806	1	4	TheIpswichJournal	1
408	633	626	1806	1	25	TheIpswichJournal	1	1806	1	11	TheIpswichJournal	1
218	343	336	1806	1	25	TheIpswichJournal	1	1806	1	18	Jackson'sOxfordJournal	1
904	1376	1333	1806	1	25	TheIpswichJournal	1	1806	1	18	TheIpswichJournal	1
793	1171	1184	1806	1	25	TheIpswichJournal	1	1806	1	18	TheIpswichJournal	3
320	509	507	1806	1	25	TheIpswichJournal	1	1806	1	18	TheNewcastleCourantetc	3
256	435	445	1806	1	25	TheIpswichJournal	1	1806	1	20	CaledonianMercury	3
358	625	626	1806	1	25	TheIpswichJournal	1	1806	1	23	Trewman'sExeterFlyingPost	3
419	667	689	1806	1	25	TheIpswichJournal	1	1806	1	25	Jackson'sOxfordJournal	4
211	311	309	1806	1	25	TheIpswichJournal	2	1806	1	25	Jackson'sOxfordJournal	2
241	361	365	1806	1	25	TheIpswichJournal	2	1806	1	25	Jackson'sOxfordJournal	3
467	731	712	1806	1	25	TheIpswichJournal	4	1806	1	22	TheMorningChronicle	2
327	504	518	1806	1	25	TheIpswichJournal	4	1806	1	23	CaledonianMercury	2
201	337	342	1806	1	25	TheIpswichJournal	4	1806	1	23	TheDerbyMercury	2
385	654	646	1806	1	25	TheIpswichJournal	4	1806	1	23	Trewman'sExeterFlyingPost	4
456	712	708	1806	1	25	TheIpswichJournal	4	1806	1	25	CaledonianMercury	2
367	573	569	1806	1	25	TheIpswichJournal	4	1806	1	25	Cobbett'sWeeklyPoliticalRegister	32
538	875	860	1806	1	25	TheIpswichJournal	4	1806	1	25	Jackson'sOxfordJournal	2
308	487	469	1806	1	25	TheMorningChronicle	2	1806	1	23	TheMorningChronicle	2
200	317	319	1806	1	25	TheNewcastleCourantetc	2	1806	1	4	TheIpswichJournal	1
281	418	418	1806	1	25	TheNewcastleCourantetc	2	1806	1	18	Jackson'sOxfordJournal	1
219	329	313	1806	1	25	TheNewcastleCourantetc	2	1806	1	20	CaledonianMercury	1
697	1052	1107	1806	1	25	TheNewcastleCourantetc	2	1806	1	20	CaledonianMercury	2
203	339	332	1806	1	25	TheNewcastleCourantetc	2	1806	1	23	TheDerbyMercury	4
405	690	685	1806	1	25	TheNewcastleCourantetc	2	1806	1	23	Trewman'sExeterFlyingPost	2
247	375	376	1806	1	25	TheNewcastleCourantetc	2	1806	1	25	Jackson'sOxfordJournal	1
252	439	436	1806	1	25	TheNewcastleCourantetc	2	1806	1	25	Jackson'sOxfordJournal	4
473	756	773	1806	1	25	TheNewcastleCourantetc	2	1806	1	25	TheIpswichJournal	1
802	1335	1321	1806	1	25	TheNewcastleCourantetc	3	1806	1	18	TheNewcastleCourantetc	3
221	381	384	1806	1	25	TheNewcastleCourantetc	3	1806	1	23	Trewman'sExeterFlyingPost	3
269	464	471	1806	1	25	TheNewcastleCourantetc	3	1806	1	25	TheIpswichJournal	1
509	726	721	1806	1	25	TheNewcastleCourantetc	4	1806	1	22	TheMorningChronicle	2
511	861	872	1806	1	25	TheNewcastleCourantetc	4	1806	1	23	Trewman'sExeterFlyingPost	4
520	805	824	1806	1	25	TheNewcastleCourantetc	4	1806	1	25	CaledonianMercury	2
369	585	587	1806	1	25	TheNewcastleCourantetc	4	1806	1	25	Cobbett'sWeeklyPoliticalRegister	32
588	914	918	1806	1	25	TheNewcastleCourantetc	4	1806	1	25	Jackson'sOxfordJournal	2
363	569	584	1806	1	25	TheNewcastleCourantetc	4	1806	1	25	TheIpswichJournal	4
225	352	348	1806	1	27	CaledonianMercury	1	1806	1	13	CaledonianMercury	1
319	432	436	1806	1	27	CaledonianMercury	1	1806	1	16	CaledonianMercury	3
506	710	701	1806	1	27	CaledonianMercury	1	1806	1	18	CaledonianMercury	1
851	1196	1210	1806	1	27	CaledonianMercury	1	1806	1	20	CaledonianMercury	1
854	1134	1124	1806	1	27	CaledonianMercury	1	1806	1	23	CaledonianMercury	1
1179	1575	1585	1806	1	27	CaledonianMercury	1	1806	1	25	CaledonianMercury	1
233	347	356	1806	1	27	CaledonianMercury	2	1806	1	24	TheMorningChronicle	2
430	607	595	1806	1	27	CaledonianMercury	2	1806	1	25	Jackson'sOxfordJournal	3
203	274	266	1806	1	27	CaledonianMercury	2	1806	1	25	TheIpswichJournal	2
380	542	524	1806	1	27	CaledonianMercury	3	1806	1	6	CaledonianMercury	4
401	583	581	1806	1	27	CaledonianMercury	3	1806	1	13	CaledonianMercury	3
202	294	275	1806	1	27	CaledonianMercury	3	1806	1	16	CaledonianMercury	4
344	553	551	1806	1	27	CaledonianMercury	3	1806	1	18	CaledonianMercury	4
220	356	333	1806	1	27	CaledonianMercury	4	1806	1	2	CaledonianMercury	4
379	597	589	1806	1	27	CaledonianMercury	4	1806	1	6	CaledonianMercury	4
327	469	453	1806	1	27	CaledonianMercury	4	1806	1	9	CaledonianMercury	4
655	965	946	1806	1	27	CaledonianMercury	4	1806	1	11	CaledonianMercury	4
353	552	547	1806	1	27	CaledonianMercury	4	1806	1	13	CaledonianMercury	4
890	1393	1386	1806	1	27	CaledonianMercury	4	1806	1	16	CaledonianMercury	4
440	681	661	1806	1	27	CaledonianMercury	4	1806	1	18	CaledonianMercury	4
960	1413	1425	1806	1	27	CaledonianMercury	4	1806	1	20	CaledonianMercury	4
719	1102	1051	1806	1	27	CaledonianMercury	4	1806	1	23	CaledonianMercury	3
1446	2115	2042	1806	1	27	CaledonianMercury	4	1806	1	25	CaledonianMercury	4
236	421	406	1806	1	27	HampshireTelegraphandSussexChronicleetc	1	1806	1	20	HampshireTelegraphandSussexChronicleetc	1
235	390	387	1806	1	27	HampshireTelegraphandSussexChronicleetc	2	1806	1	27	CaledonianMercury	2
210	316	334	1806	1	29	TheAberdeenJournal	2	1806	1	13	CaledonianMercury	3
281	462	438	1806	1	29	TheAberdeenJournal	2	1806	1	20	CaledonianMercury	3
629	833	803	1806	1	29	TheAberdeenJournal	2	1806	1	22	TheMorningChronicle	2
292	454	442	1806	1	29	TheAberdeenJournal	2	1806	1	23	TheDerbyMercury	2
302	531	522	1806	1	29	TheAberdeenJournal	2	1806	1	23	Trewman'sExeterFlyingPost	3
892	1393	1330	1806	1	29	TheAberdeenJournal	2	1806	1	23	Trewman'sExeterFlyingPost	4
663	958	947	1806	1	29	TheAberdeenJournal	2	1806	1	25	CaledonianMercury	2
467	690	672	1806	1	29	TheAberdeenJournal	2	1806	1	25	Cobbett'sWeeklyPoliticalRegister	32
706	1005	969	1806	1	29	TheAberdeenJournal	2	1806	1	25	Jackson'sOxfordJournal	2
530	814	791	1806	1	29	TheAberdeenJournal	2	1806	1	25	Jackson'sOxfordJournal	4
325	486	454	1806	1	29	TheAberdeenJournal	2	1806	1	25	TheIpswichJournal	1
520	788	778	1806	1	29	TheAberdeenJournal	2	1806	1	25	TheIpswichJournal	4
918	1407	1362	1806	1	29	TheAberdeenJournal	2	1806	1	25	TheNewcastleCourantetc	4
210	325	330	1806	1	29	TheAberdeenJournal	3	1806	1	25	CaledonianMercury	3
265	405	387	1806	1	29	TheAberdeenJournal	3	1806	1	25	Jackson'sOxfordJournal	2
221	312	311	1806	1	29	TheAberdeenJournal	3	1806	1	25	TheIpswichJournal	4
258	422	418	1806	1	29	TheMorningChronicle	1	1806	1	25	TheMorningChronicle	1
201	277	261	1806	1	30	CaledonianMercury	1	1806	1	4	CaledonianMercury	1
308	438	405	1806	1	30	CaledonianMercury	1	1806	1	9	CaledonianMercury	1
235	370	357	1806	1	30	CaledonianMercury	1	1806	1	11	CaledonianMercury	1
626	867	848	1806	1	30	CaledonianMercury	1	1806	1	16	CaledonianMercury	1
210	310	294	1806	1	30	CaledonianMercury	1	1806	1	18	CaledonianMercury	1
599	903	880	1806	1	30	CaledonianMercury	1	1806	1	23	CaledonianMercury	1
411	581	568	1806	1	30	CaledonianMercury	1	1806	1	25	CaledonianMercury	1
612	846	824	1806	1	30	CaledonianMercury	1	1806	1	27	CaledonianMercury	1
310	405	410	1806	1	30	CaledonianMercury	3	1806	1	6	CaledonianMercury	4
314	432	441	1806	1	30	CaledonianMercury	3	1806	1	16	CaledonianMercury	4
351	541	540	1806	1	30	CaledonianMercury	4	1806	1	2	CaledonianMercury	4
603	888	875	1806	1	30	CaledonianMercury	4	1806	1	9	CaledonianMercury	4
482	738	724	1806	1	30	CaledonianMercury	4	1806	1	11	CaledonianMercury	4
369	539	528	1806	1	30	CaledonianMercury	4	1806	1	13	CaledonianMercury	4
803	1224	1211	1806	1	30	CaledonianMercury	4	1806	1	16	CaledonianMercury	4
504	764	736	1806	1	30	CaledonianMercury	4	1806	1	18	CaledonianMercury	4
733	1074	1092	1806	1	30	CaledonianMercury	4	1806	1	20	CaledonianMercury	4
723	1072	1029	1806	1	30	CaledonianMercury	4	1806	1	23	CaledonianMercury	3
290	440	447	1806	1	30	CaledonianMercury	4	1806	1	23	CaledonianMercury	4
889	1290	1274	1806	1	30	CaledonianMercury	4	1806	1	25	CaledonianMercury	4
754	1100	1092	1806	1	30	CaledonianMercury	4	1806	1	27	CaledonianMercury	4
216	373	361	1806	1	30	TheDerbyMercury	1	1806	1	25	Jackson'sOxfordJournal	1
276	434	424	1806	1	30	TheDerbyMercury	2	1806	1	30	CaledonianMercury	2
221	373	380	1806	1	30	TheDerbyMercury	4	1806	1	9	TheDerbyMercury	4
243	429	427	1806	1	30	TheDerbyMercury	4	1806	1	16	TheDerbyMercury	3
486	747	760	1806	1	30	TheDerbyMercury	4	1806	1	16	TheDerbyMercury	4
390	635	644	1806	1	30	Trewman'sExeterFlyingPost	2	1806	1	16	Trewman'sExeterFlyingPost	3
213	322	318	1806	1	30	Trewman'sExeterFlyingPost	2	1806	1	23	Trewman'sExeterFlyingPost	2
842	1336	1391	1806	1	30	Trewman'sExeterFlyingPost	2	1806	1	25	CaledonianMercury	2
234	352	364	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	2	Trewman'sExeterFlyingPost	3
209	335	332	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	6	HampshireTelegraphandSussexChronicleetc	1
231	342	332	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	9	CaledonianMercury	1
273	420	422	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	9	TheDerbyMercury	4
475	764	768	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	16	Trewman'sExeterFlyingPost	2
406	622	629	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	16	Trewman'sExeterFlyingPost	3
284	436	443	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	18	Jackson'sOxfordJournal	1
289	491	485	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	18	TheIpswichJournal	1
345	566	592	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	23	Trewman'sExeterFlyingPost	1
208	352	348	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	23	Trewman'sExeterFlyingPost	2
592	956	964	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	23	Trewman'sExeterFlyingPost	3
260	378	387	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	25	Jackson'sOxfordJournal	4
244	387	399	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	25	TheIpswichJournal	1
230	355	359	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	29	TheAberdeenJournal	2
237	356	360	1806	1	30	Trewman'sExeterFlyingPost	3	1806	1	30	TheDerbyMercury	4
567	855	845	1806	1	30	Trewman'sExeterFlyingPost	4	1806	1	30	CaledonianMercury	2
500	724	724	1806	2	1	CaledonianMercury	1	1806	1	25	CaledonianMercury	1
236	348	344	1806	2	1	CaledonianMercury	1	1806	1	27	CaledonianMercury	1
562	863	859	1806	2	1	CaledonianMercury	1	1806	1	30	CaledonianMercury	1
217	370	369	1806	2	1	CaledonianMercury	3	1806	1	30	TheMorningChronicle	3
281	443	437	1806	2	1	CaledonianMercury	4	1806	1	2	CaledonianMercury	4
317	485	472	1806	2	1	CaledonianMercury	4	1806	1	11	CaledonianMercury	4
392	647	668	1806	2	1	CaledonianMercury	4	1806	1	13	CaledonianMercury	3
499	779	785	1806	2	1	CaledonianMercury	4	1806	1	18	CaledonianMercury	4
279	450	450	1806	2	1	CaledonianMercury	4	1806	1	23	CaledonianMercury	4
518	862	853	1806	2	1	CaledonianMercury	4	1806	1	25	CaledonianMercury	4
302	501	490	1806	2	1	CaledonianMercury	4	1806	1	27	CaledonianMercury	3
543	856	860	1806	2	1	CaledonianMercury	4	1806	1	27	CaledonianMercury	4
337	557	562	1806	2	1	CaledonianMercury	4	1806	1	30	CaledonianMercury	4
308	483	492	1806	2	1	Cobbett'sWeeklyPoliticalRegister	11	1806	2	1	CaledonianMercury	3
312	500	524	1806	2	1	Cobbett'sWeeklyPoliticalRegister	12	1806	2	1	CaledonianMercury	3
204	346	355	1806	2	1	Cobbett'sWeeklyPoliticalRegister	13	1806	1	30	TheMorningChronicle	3
547	826	845	1806	2	1	Cobbett'sWeeklyPoliticalRegister	13	1806	2	1	CaledonianMercury	3
357	501	518	1806	2	1	Cobbett'sWeeklyPoliticalRegister	14	1806	1	30	CaledonianMercury	2
280	409	411	1806	2	1	Jackson'sOxfordJournal	1	1806	1	4	Jackson'sOxfordJournal	1
294	457	463	1806	2	1	Jackson'sOxfordJournal	1	1806	1	18	Jackson'sOxfordJournal	1
333	504	510	1806	2	1	Jackson'sOxfordJournal	1	1806	1	18	Jackson'sOxfordJournal	2
225	308	326	1806	2	1	Jackson'sOxfordJournal	1	1806	1	18	Jackson'sOxfordJournal	3
725	1077	1076	1806	2	1	Jackson'sOxfordJournal	1	1806	1	25	Jackson'sOxfordJournal	1
265	357	370	1806	2	1	Jackson'sOxfordJournal	1	1806	1	25	Jackson'sOxfordJournal	3
437	686	735	1806	2	1	Jackson'sOxfordJournal	1	1806	2	1	CaledonianMercury	2
433	711	720	1806	2	1	Jackson'sOxfordJournal	2	1806	1	30	TheMorningChronicle	3
1566	2168	2219	1806	2	1	Jackson'sOxfordJournal	2	1806	2	1	CaledonianMercury	3
265	406	395	1806	2	1	Jackson'sOxfordJournal	2	1806	2	1	Cobbett'sWeeklyPoliticalRegister	11
465	718	732	1806	2	1	Jackson'sOxfordJournal	2	1806	2	1	Cobbett'sWeeklyPoliticalRegister	12
594	827	824	1806	2	1	Jackson'sOxfordJournal	2	1806	2	1	Cobbett'sWeeklyPoliticalRegister	13
236	287	293	1806	2	1	Jackson'sOxfordJournal	3	1806	1	11	Jackson'sOxfordJournal	2
299	462	470	1806	2	1	Jackson'sOxfordJournal	3	1806	1	11	Jackson'sOxfordJournal	3
323	481	507	1806	2	1	Jackson'sOxfordJournal	3	1806	1	18	Jackson'sOxfordJournal	3
1109	1486	1497	1806	2	1	Jackson'sOxfordJournal	3	1806	1	25	Jackson'sOxfordJournal	3
828	1328	1320	1806	2	1	Jackson'sOxfordJournal	4	1806	1	30	CaledonianMercury	2
214	362	360	1806	2	1	Jackson'sOxfordJournal	4	1806	1	30	Trewman'sExeterFlyingPost	1
376	607	620	1806	2	1	Jackson'sOxfordJournal	4	1806	1	30	Trewman'sExeterFlyingPost	4
583	968	927	1806	2	1	TheIpswichJournal	1	1806	1	25	TheIpswichJournal	3
251	388	389	1806	2	1	TheIpswichJournal	4	1806	1	4	TheIpswichJournal	1
244	378	380	1806	2	1	TheIpswichJournal	4	1806	1	11	TheIpswichJournal	1
417	615	607	1806	2	1	TheIpswichJournal	4	1806	1	18	TheIpswichJournal	1
203	334	334	1806	2	1	TheIpswichJournal	4	1806	1	23	Trewman'sExeterFlyingPost	3
411	657	665	1806	2	1	TheIpswichJournal	4	1806	1	25	TheIpswichJournal	1
206	338	325	1806	2	1	TheIpswichJournal	4	1806	1	30	Trewman'sExeterFlyingPost	3
203	353	355	1806	2	1	TheMorningChronicle	4	1806	1	25	TheMorningChronicle	4
204	335	334	1806	2	1	TheNewcastleCourantetc	2	1806	1	18	TheNewcastleCourantetc	2
312	434	444	1806	2	1	TheNewcastleCourantetc	2	1806	1	27	CaledonianMercury	2
672	935	973	1806	2	1	TheNewcastleCourantetc	2	1806	1	30	CaledonianMercury	2
285	464	468	1806	2	1	TheNewcastleCourantetc	2	1806	1	30	Trewman'sExeterFlyingPost	1
437	639	677	1806	2	1	TheNewcastleCourantetc	2	1806	1	30	Trewman'sExeterFlyingPost	4
436	581	587	1806	2	1	TheNewcastleCourantetc	2	1806	2	1	Cobbett'sWeeklyPoliticalRegister	14
1176	1846	1928	1806	2	1	TheNewcastleCourantetc	2	1806	2	1	Jackson'sOxfordJournal	4
262	438	448	1806	2	1	TheNewcastleCourantetc	3	1806	1	18	TheNewcastleCourantetc	3
243	419	413	1806	2	1	TheNewcastleCourantetc	3	1806	1	25	TheNewcastleCourantetc	1
413	670	674	1806	2	1	TheNewcastleCourantetc	3	1806	1	25	TheNewcastleCourantetc	3
635	960	989	1806	2	1	TheNewcastleCourantetc	4	1806	2	1	CaledonianMercury	3
253	391	394	1806	2	1	TheNewcastleCourantetc	4	1806	2	1	Cobbett'sWeeklyPoliticalRegister	11
213	298	299	1806	2	1	TheNewcastleCourantetc	4	1806	2	1	Cobbett'sWeeklyPoliticalRegister	12
295	418	422	1806	2	1	TheNewcastleCourantetc	4	1806	2	1	Cobbett'sWeeklyPoliticalRegister	13
825	1258	1278	1806	2	1	TheNewcastleCourantetc	4	1806	2	1	Jackson'sOxfordJournal	2
240	378	381	1806	2	1	TheNewcastleCourantetc	4	1806	2	1	TheIpswichJournal	2
242	363	356	1806	2	3	CaledonianMercury	1	1806	1	6	CaledonianMercury	1
218	314	312	1806	2	3	CaledonianMercury	1	1806	1	13	CaledonianMercury	4
303	415	422	1806	2	3	CaledonianMercury	1	1806	1	20	CaledonianMercury	1
358	489	513	1806	2	3	CaledonianMercury	1	1806	1	20	CaledonianMercury	4
288	456	465	1806	2	3	CaledonianMercury	1	1806	1	23	CaledonianMercury	3
200	280	282	1806	2	3	CaledonianMercury	1	1806	1	25	CaledonianMercury	1
716	1016	1023	1806	2	3	CaledonianMercury	1	1806	1	25	CaledonianMercury	4
901	1226	1276	1806	2	3	CaledonianMercury	1	1806	1	27	CaledonianMercury	4
329	501	519	1806	2	3	CaledonianMercury	1	1806	1	30	CaledonianMercury	1
641	919	931	1806	2	3	CaledonianMercury	1	1806	1	30	CaledonianMercury	4
388	551	579	1806	2	3	CaledonianMercury	1	1806	2	1	CaledonianMercury	1
377	587	583	1806	2	3	CaledonianMercury	1	1806	2	1	CaledonianMercury	4
398	629	614	1806	2	3	CaledonianMercury	2	1806	2	1	TheIpswichJournal	2
210	353	345	1806	2	3	CaledonianMercury	2	1806	2	1	TheMorningChronicle	1
206	295	302	1806	2	5	TheAberdeenJournal	1	1806	1	1	TheAberdeenJournal	4
302	477	470	1806	2	5	TheAberdeenJournal	1	1806	1	8	TheAberdeenJournal	1
298	422	439	1806	2	5	TheAberdeenJournal	1	1806	1	8	TheAberdeenJournal	2
255	394	406	1806	2	5	TheAberdeenJournal	1	1806	1	22	TheAberdeenJournal	1
285	433	456	1806	2	5	TheAberdeenJournal	1	1806	1	29	TheAberdeenJournal	4
220	327	331	1806	2	5	TheAberdeenJournal	2	1806	1	27	CaledonianMercury	2
251	392	403	1806	2	5	TheAberdeenJournal	2	1806	1	30	CaledonianMercury	2
236	398	383	1806	2	5	TheAberdeenJournal	2	1806	1	30	Trewman'sExeterFlyingPost	1
233	349	346	1806	2	5	TheAberdeenJournal	2	1806	1	30	Trewman'sExeterFlyingPost	4
205	369	366	1806	2	5	TheAberdeenJournal	2	1806	2	1	Jackson'sOxfordJournal	4
234	350	343	1806	2	5	TheAberdeenJournal	2	1806	2	1	TheNewcastleCourantetc	2
708	1080	1029	1806	2	5	TheAberdeenJournal	2	1806	2	1	TheNewcastleCourantetc	4
208	311	309	1806	2	5	TheAberdeenJournal	3	1806	1	30	CaledonianMercury	3
506	647	651	1806	2	5	TheAberdeenJournal	3	1806	2	3	CaledonianMercury	2
234	326	318	1806	2	6	CaledonianMercury	1	1806	1	9	CaledonianMercury	1
276	411	411	1806	2	6	CaledonianMercury	1	1806	1	23	CaledonianMercury	1
425	595	594	1806	2	6	CaledonianMercury	1	1806	1	30	CaledonianMercury	1
392	549	567	1806	2	6	CaledonianMercury	1	1806	2	1	CaledonianMercury	1
524	764	750	1806	2	6	CaledonianMercury	1	1806	2	3	CaledonianMercury	1
426	723	711	1806	2	6	CaledonianMercury	2	1806	2	1	TheMorningChronicle	2
275	425	432	1806	2	6	CaledonianMercury	3	1806	2	3	TheMorningChronicle	3
211	314	307	1806	2	6	CaledonianMercury	4	1806	1	2	CaledonianMercury	4
276	396	394	1806	2	6	CaledonianMercury	4	1806	1	9	CaledonianMercury	4
325	458	453	1806	2	6	CaledonianMercury	4	1806	1	11	CaledonianMercury	4
331	482	497	1806	2	6	CaledonianMercury	4	1806	1	20	CaledonianMercury	4
366	548	538	1806	2	6	CaledonianMercury	4	1806	1	23	CaledonianMercury	3
469	682	712	1806	2	6	CaledonianMercury	4	1806	1	23	CaledonianMercury	4
336	453	452	1806	2	6	CaledonianMercury	4	1806	1	25	CaledonianMercury	4
419	567	586	1806	2	6	CaledonianMercury	4	1806	1	27	CaledonianMercury	4
219	349	363	1806	2	6	CaledonianMercury	4	1806	1	30	CaledonianMercury	3
975	1356	1381	1806	2	6	CaledonianMercury	4	1806	1	30	CaledonianMercury	4
326	516	535	1806	2	6	CaledonianMercury	4	1806	2	1	CaledonianMercury	4
376	529	522	1806	2	6	CaledonianMercury	4	1806	2	3	CaledonianMercury	1
208	337	343	1806	2	6	CaledonianMercury	4	1806	2	3	CaledonianMercury	4
316	520	524	1806	2	6	TheDerbyMercury	1	1806	2	3	CaledonianMercury	2
317	527	516	1806	2	6	TheDerbyMercury	1	1806	2	5	TheAberdeenJournal	3
248	421	429	1806	2	6	TheDerbyMercury	4	1806	1	9	TheDerbyMercury	2
584	850	871	1806	2	6	TheDerbyMercury	4	1806	1	9	TheDerbyMercury	4
424	665	667	1806	2	6	TheDerbyMercury	4	1806	1	16	TheDerbyMercury	4
235	335	348	1806	2	6	TheDerbyMercury	4	1806	1	23	TheDerbyMercury	2
405	705	726	1806	2	6	TheDerbyMercury	4	1806	1	23	TheDerbyMercury	4
247	375	379	1806	2	6	TheDerbyMercury	4	1806	1	30	TheDerbyMercury	1
485	769	766	1806	2	6	TheDerbyMercury	4	1806	1	30	TheDerbyMercury	4
213	304	310	1806	2	6	Trewman'sExeterFlyingPost	1	1806	2	3	CaledonianMercury	2
273	432	440	1806	2	6	Trewman'sExeterFlyingPost	1	1806	2	3	HampshireTelegraphandSussexChronicleetc	3
